index,LOC,ZC,CITY,BOUROUGHS_STATE,LAT,LONG,num_calls
1885,Club/Bar/Restaurant,11214,,"BROOKLYN, NY",40.59925412,-73.98939502,17
1886,Club/Bar/Restaurant,11222,,"BROOKLYN, NY",40.7295606,-73.95755488,82
1887,Club/Bar/Restaurant,10012,NEW YORK,"MANHATTAN, NY",40.72531399,-74.00349237,28
1888,Club/Bar/Restaurant,10038,NEW YORK,"MANHATTAN, NY",40.70548856,-74.00436056,46
1889,Club/Bar/Restaurant,10307,STATEN ISLAND,"STATEN ISLAND, NY",40.51479699,-74.24843668,59
1890,Club/Bar/Restaurant,11372,JACKSON HEIGHTS,"QUEENS, NY",40.75558631,-73.88516134,31
1891,Club/Bar/Restaurant,10031,NEW YORK,"MANHATTAN, NY",40.82622195,-73.95058821,14
1892,Club/Bar/Restaurant,10019,NEW YORK,"MANHATTAN, NY",40.76434928,-73.98830742,64
1893,Club/Bar/Restaurant,11217,,"BROOKLYN, NY",40.68039869,-73.97480192,61
1894,Club/Bar/Restaurant,11104,SUNNYSIDE,"QUEENS, NY",40.74218769,-73.91889726,40
1895,Club/Bar/Restaurant,10128,NEW YORK,"MANHATTAN, NY",40.78092527,-73.94950969,192
1896,Club/Bar/Restaurant,11238,,"BROOKLYN, NY",40.67517332,-73.96667076,80
1897,Club/Bar/Restaurant,10013,NEW YORK,"MANHATTAN, NY",40.72428175,-74.00783968,14
1898,Club/Bar/Restaurant,10128,NEW YORK,"MANHATTAN, NY",40.78336036,-73.95068141,63
1899,Club/Bar/Restaurant,10022,NEW YORK,"MANHATTAN, NY",40.75947172,-73.96208761,18
1900,Club/Bar/Restaurant,11211,,"BROOKLYN, NY",40.71598276,-73.95181346,12
1901,Club/Bar/Restaurant,10453,BRONX,"BRONX, NY",40.85827145,-73.90246274,1?
1902,Club/Bar/Restaurant,10032,NEW YORK,"MANHATTAN, NY",40.84204591,-73.9353428,145
1903,Club/Bar/Restaurant,10031,NEW YORK,"MANHATTAN, NY",40.82959962,-73.94813938,22
1904,Club/Bar/Restaurant,11249,,"BROOKLYN, NY",40.72202879,-73.95703296,11
1905,Club/Bar/Restaurant,10128,NEW YORK,"MANHATTAN, NY",40.78083472,-73.94957475,148
1906,Club/Bar/Restaurant,11206,,"BROOKLYN, NY",40.69748642,-73.93617181,17
1907,Club/Bar/Restaurant,11249,,"BROOKLYN, NY",40.71436147,-73.96139183,143
1908,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.72386712,-73.98988389,20
1909,Club/Bar/Restaurant,11211,,"BROOKLYN, NY",40.71450142,-73.96128714,56
1910,Club/Bar/Restaurant,10472,BRONX,"BRONX, NY",40.83116016,-73.8749888,56
1911,Club/Bar/Restaurant,10012,NEW YORK,"MANHATTAN, NY",40.72976604,-74.00069996,22
1912,Club/Bar/Restaurant,10463,BRONX,"BRONX, NY",40.88352475,-73.8985272,18
1913,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.71241628,-73.99436567,35
1914,Club/Bar/Restaurant,10457,BRONX,"BRONX, NY",40.85135677,-73.89532308,23
1915,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.72747392,-73.99235478,42
1916,Club/Bar/Restaurant,11237,,"BROOKLYN, NY",40.70295042,-73.9256533,29
1917,Club/Bar/Restaurant,10035,NEW YORK,"MANHATTAN, NY",40.79736582,-73.93749906,63
1918,Club/Bar/Restaurant,10034,NEW YORK,"MANHATTAN, NY",40.86230784,-73.92280348,48
1919,Club/Bar/Restaurant,11201,,"BROOKLYN, NY",40.69645987,-73.98317319,11
1920,Club/Bar/Restaurant,10034,NEW YORK,"MANHATTAN, NY",40.86564013,-73.92738037,12
1921,Club/Bar/Restaurant,10308,STATEN ISLAND,"STATEN ISLAND, NY",40.54938693,-74.15070863,26
1922,Club/Bar/Restaurant,11228,,"BROOKLYN, NY",40.61896738,-74.00883229,27
1923,Club/Bar/Restaurant,10470,BRONX,"BRONX, NY",40.90367938,-73.8508647,17
1924,Club/Bar/Restaurant,11230,,"BROOKLYN, NY",40.61793824,-73.96388977,57
1925,Club/Bar/Restaurant,10033,NEW YORK,"MANHATTAN, NY",40.84895293,-73.9328746,19
1926,Club/Bar/Restaurant,10011,NEW YORK,"MANHATTAN, NY",40.7428118,-73.99657889,37
1927,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72115966,-73.98097353,49
1928,Club/Bar/Restaurant,11206,,"BROOKLYN, NY",40.70560346,-73.93757788,15
1929,Club/Bar/Restaurant,11206,,"BROOKLYN, NY",40.70817828,-73.94332847,15
1930,Club/Bar/Restaurant,10013,NEW YORK,"MANHATTAN, NY",40.71921777,-74.0063095,10
1931,Club/Bar/Restaurant,10306,STATEN ISLAND,"STATEN ISLAND, NY",40.57906514,-74.10811288,77
1932,Club/Bar/Restaurant,10312,STATEN ISLAND,"STATEN ISLAND, NY",40.5625145,-74.19178886,11
1933,Club/Bar/Restaurant,10028,NEW YORK,"MANHATTAN, NY",40.77632767,-73.95578838,22
1934,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.72281326,-73.99144978,18
1935,Club/Bar/Restaurant,10034,NEW YORK,"MANHATTAN, NY",40.87071468,-73.91476322,64
1936,Club/Bar/Restaurant,10016,NEW YORK,"MANHATTAN, NY",40.74368013,-73.97960297,11
1937,Club/Bar/Restaurant,11217,,"BROOKLYN, NY",40.68114853,-73.97726414,20
1938,Club/Bar/Restaurant,11104,SUNNYSIDE,"QUEENS, NY",40.74195489,-73.91961929,12
1939,Club/Bar/Restaurant,10012,NEW YORK,"MANHATTAN, NY",40.72450705,-74.00294755,13
1940,Club/Bar/Restaurant,11237,,"BROOKLYN, NY",40.70180454,-73.92363491,22
1941,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.73235062,-73.98494658,20
1942,Club/Bar/Restaurant,10011,NEW YORK,"MANHATTAN, NY",40.74288581,-74.00582817,15
1943,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72341065,-73.98280922,19
1944,Club/Bar/Restaurant,11216,,"BROOKLYN, NY",40.68149547,-73.95352573,13
1945,Club/Bar/Restaurant,11207,,"BROOKLYN, NY",40.67892152,-73.89582809,128
1946,Club/Bar/Restaurant,10018,NEW YORK,"MANHATTAN, NY",40.75662327,-73.99396128,14
1947,Club/Bar/Restaurant,10023,NEW YORK,"MANHATTAN, NY",40.77914001,-73.98290676,13
1948,Club/Bar/Restaurant,10018,NEW YORK,"MANHATTAN, NY",40.7511357,-73.98503256,12
1949,Club/Bar/Restaurant,11220,,"BROOKLYN, NY",40.64032707,-74.01171409,14
1950,Club/Bar/Restaurant,10001,NEW YORK,"MANHATTAN, NY",40.74787557,-73.99106401,22
1951,Club/Bar/Restaurant,10019,NEW YORK,"MANHATTAN, NY",40.76473551,-73.98221735,14
1952,Club/Bar/Restaurant,10027,NEW YORK,"MANHATTAN, NY",40.80823938,-73.95258473,12
1953,Club/Bar/Restaurant,10026,NEW YORK,"MANHATTAN, NY",40.80428264,-73.95548084,16
1954,Club/Bar/Restaurant,11206,,"BROOKLYN, NY",40.69752214,-73.93623669,12
1955,Club/Bar/Restaurant,11103,ASTORIA,"QUEENS, NY",40.75899736,-73.92009686,21
1956,Club/Bar/Restaurant,11206,,"BROOKLYN, NY",40.70693136,-73.9474341,94
1957,Club/Bar/Restaurant,11385,RIDGEWOOD,"QUEENS, NY",40.70348142,-73.89547232,42
1958,Club/Bar/Restaurant,11216,,"BROOKLYN, NY",40.67838055,-73.94804066,11
1959,Club/Bar/Restaurant,11101,LONG ISLAND CITY,"QUEENS, NY",40.74462497,-73.95347808,36
1960,Club/Bar/Restaurant,10035,NEW YORK,"MANHATTAN, NY",40.80230478,-73.94525299,12
1961,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.71900026,-73.98606791,12
1962,Club/Bar/Restaurant,11207,,"BROOKLYN, NY",40.69011887,-73.90709712,19
1963,Club/Bar/Restaurant,11237,,"BROOKLYN, NY",40.70056181,-73.91295393,30
1964,Club/Bar/Restaurant,11213,,"BROOKLYN, NY",40.67027724,-73.93099245,55
1965,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72572934,-73.97900235,12
1966,Club/Bar/Restaurant,10031,NEW YORK,"MANHATTAN, NY",40.823736,-73.95240387,11
1967,Club/Bar/Restaurant,10040,NEW YORK,"MANHATTAN, NY",40.85751875,-73.93219718,26
1968,Club/Bar/Restaurant,10019,NEW YORK,"MANHATTAN, NY",40.76369334,-73.98880931,15
1969,Club/Bar/Restaurant,10036,NEW YORK,"MANHATTAN, NY",40.76192584,-73.9900983,32
1970,Club/Bar/Restaurant,11231,,"BROOKLYN, NY",40.68077744,-73.99667581,12
1971,Club/Bar/Restaurant,11214,,"BROOKLYN, NY",40.61265191,-73.99671882,20
1972,Club/Bar/Restaurant,10455,BRONX,"BRONX, NY",40.81254749,-73.90271399,20
1973,Club/Bar/Restaurant,10031,NEW YORK,"MANHATTAN, NY",40.82460032,-73.95177094,21
1974,Club/Bar/Restaurant,10465,BRONX,"BRONX, NY",40.81955851,-73.81755045,16
1975,Club/Bar/Restaurant,11103,ASTORIA,"QUEENS, NY",40.75812799,-73.91722105,43
1976,Club/Bar/Restaurant,11216,,"BROOKLYN, NY",40.68290024,-73.94042226,12
1977,Club/Bar/Restaurant,11229,,"BROOKLYN, NY",40.60014699,-73.94451129,17
1978,Club/Bar/Restaurant,10030,NEW YORK,"MANHATTAN, NY",40.81561858,-73.94348264,63
1979,Club/Bar/Restaurant,11237,,"BROOKLYN, NY",40.70650025,-73.9227639,15
1980,Club/Bar/Restaurant,11106,ASTORIA,"QUEENS, NY",40.75658005,-73.9297516,13
1981,Club/Bar/Restaurant,11238,,"BROOKLYN, NY",40.67947376,-73.96457391,18
1982,Club/Bar/Restaurant,10025,NEW YORK,"MANHATTAN, NY",40.80019718,-73.96808181,30
1983,Club/Bar/Restaurant,11206,,"BROOKLYN, NY",40.70301813,-73.93311531,21
1984,Club/Bar/Restaurant,11215,,"BROOKLYN, NY",40.66157758,-73.99317331,23
1985,Club/Bar/Restaurant,10025,NEW YORK,"MANHATTAN, NY",40.80117228,-73.96145706,13
1986,Club/Bar/Restaurant,11237,,"BROOKLYN, NY",40.70398282,-73.93063656,12
1987,Club/Bar/Restaurant,11201,,"BROOKLYN, NY",40.69646833,-73.98472388,22
1988,Club/Bar/Restaurant,11221,,"BROOKLYN, NY",40.69790634,-73.9268959,10
1989,Club/Bar/Restaurant,11101,LONG ISLAND CITY,"QUEENS, NY",40.74216218,-73.95871969,20
1990,Club/Bar/Restaurant,11205,,"BROOKLYN, NY",40.6899801,-73.97222728,34
1991,Club/Bar/Restaurant,11354,FLUSHING,"QUEENS, NY",40.76399145,-73.81082576,23
1992,Club/Bar/Restaurant,11211,,"BROOKLYN, NY",40.71358729,-73.94149503,12
1993,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72483221,-73.98137656,?
1994,Club/Bar/Restaurant,11206,,"BROOKLYN, NY",40.71091586,-73.94549398,21
1995,Club/Bar/Restaurant,10469,BRONX,"BRONX, NY",40.87763782,-73.84670675,16
1996,Club/Bar/Restaurant,10034,NEW YORK,"MANHATTAN, NY",40.86739232,-73.91678133,11
1997,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.7249841,-73.98843338,13
1998,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.71647268,-73.9892898,28
1999,Club/Bar/Restaurant,10031,NEW YORK,"MANHATTAN, NY",40.82990967,-73.94791149,25
2000,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.73413951,-73.98039972,47
2001,Club/Bar/Restaurant,10023,NEW YORK,"MANHATTAN, NY",40.77334779,-73.97806306,23
2002,Club/Bar/Restaurant,10024,NEW YORK,"MANHATTAN, NY",40.78352999,-73.9743404,13
2003,Club/Bar/Restaurant,11101,LONG ISLAND CITY,"QUEENS, NY",40.7512725,-73.94093859,28
2004,Club/Bar/Restaurant,10304,STATEN ISLAND,"STATEN ISLAND, NY",40.62643622,-74.07549352,21
2005,Club/Bar/Restaurant,11222,,"BROOKLYN, NY",40.72241571,-73.95001219,38
2006,Club/Bar/Restaurant,11217,,"BROOKLYN, NY",40.68689067,-73.97765882,11
2007,Club/Bar/Restaurant,11234,,"BROOKLYN, NY",40.6171024,-73.93081689,24
2008,Club/Bar/Restaurant,11209,,"BROOKLYN, NY",40.624014,-74.03084689,65
2009,Club/Bar/Restaurant,11378,MASPETH,"QUEENS, NY",40.71596994,-73.90152386,10
2010,Club/Bar/Restaurant,10014,NEW YORK,"MANHATTAN, NY",40.72975498,-74.00434411,10
2011,Club/Bar/Restaurant,10014,NEW YORK,"MANHATTAN, NY",40.73324078,-74.00531135,24
2012,Club/Bar/Restaurant,11231,,"BROOKLYN, NY",40.67990697,-74.00989312,16
2013,Club/Bar/Restaurant,11211,,"BROOKLYN, NY",40.71091305,-73.95148888,35
2014,Club/Bar/Restaurant,10463,BRONX,"BRONX, NY",40.88708117,-73.90413474,12
2015,Club/Bar/Restaurant,10033,NEW YORK,"MANHATTAN, NY",40.84811307,-73.93780921,13
2016,Club/Bar/Restaurant,10465,BRONX,"BRONX, NY",40.82880796,-73.82445928,16
2017,Club/Bar/Restaurant,11102,ASTORIA,"QUEENS, NY",40.76680965,-73.92118495,10
2018,Club/Bar/Restaurant,10021,NEW YORK,"MANHATTAN, NY",40.76829629,-73.95507168,68
2019,Club/Bar/Restaurant,10075,NEW YORK,"MANHATTAN, NY",40.77247106,-73.95513385,41
2020,Club/Bar/Restaurant,11361,BAYSIDE,"QUEENS, NY",40.76426567,-73.7713286,21
2021,Club/Bar/Restaurant,11693,FAR ROCKAWAY,"QUEENS, NY",40.58670162,-73.81481311,17
2022,Club/Bar/Restaurant,11201,,"BROOKLYN, NY",40.69159906,-73.98437882,40
2023,Club/Bar/Restaurant,11237,,"BROOKLYN, NY",40.70425413,-73.9299438,63
2024,Club/Bar/Restaurant,10466,BRONX,"BRONX, NY",40.89474939,-73.85614027,13
2025,Club/Bar/Restaurant,10034,NEW YORK,"MANHATTAN, NY",40.86925225,-73.91543399,10
2026,Club/Bar/Restaurant,11385,RIDGEWOOD,"QUEENS, NY",40.70433785,-73.90178269,15
2027,Club/Bar/Restaurant,11368,CORONA,"QUEENS, NY",40.74865244,-73.86912728,29
2028,Club/Bar/Restaurant,10312,STATEN ISLAND,"STATEN ISLAND, NY",40.56251465,-74.19169889,26
2029,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.7300087,-73.98063906,18
2030,Club/Bar/Restaurant,11211,,"BROOKLYN, NY",40.71113444,-73.9493281,17
2031,Club/Bar/Restaurant,11101,LONG ISLAND CITY,"QUEENS, NY",40.74460027,-73.95348893,30
2032,Club/Bar/Restaurant,11208,,"BROOKLYN, NY",40.68484087,-73.86797973,21
2033,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72722535,-73.97965852,10
2034,Club/Bar/Restaurant,11103,ASTORIA,"QUEENS, NY",40.76411415,-73.91703311,10
2035,Club/Bar/Restaurant,10010,NEW YORK,"MANHATTAN, NY",40.74164779,-73.9919165,14
2036,Club/Bar/Restaurant,10040,NEW YORK,"MANHATTAN, NY",40.85579314,-73.92898529,19
2037,Club/Bar/Restaurant,11373,ELMHURST,"QUEENS, NY",40.74336358,-73.87430548,15
2038,Club/Bar/Restaurant,10019,NEW YORK,"MANHATTAN, NY",40.76710753,-73.98631416,27
2039,Club/Bar/Restaurant,10472,BRONX,"BRONX, NY",40.83111624,-73.87498166,14
2040,Club/Bar/Restaurant,10032,NEW YORK,"MANHATTAN, NY",40.83881118,-73.93767696,12
2041,Club/Bar/Restaurant,11214,,"BROOKLYN, NY",40.61561908,-73.99997839,10
2042,Club/Bar/Restaurant,11237,,"BROOKLYN, NY",40.69892627,-73.91713227,13
2043,Club/Bar/Restaurant,10304,STATEN ISLAND,"STATEN ISLAND, NY",40.6266308,-74.07594044,18
2044,Club/Bar/Restaurant,10019,NEW YORK,"MANHATTAN, NY",40.76201429,-73.97571681,10
2045,Club/Bar/Restaurant,11106,ASTORIA,"QUEENS, NY",40.76226205,-73.92598056,22
2046,Club/Bar/Restaurant,10033,NEW YORK,"MANHATTAN, NY",40.84691111,-73.93823322,19
2047,Club/Bar/Restaurant,10034,NEW YORK,"MANHATTAN, NY",40.86732922,-73.91681756,15
2048,Club/Bar/Restaurant,11212,,"BROOKLYN, NY",40.66375721,-73.92472737,10
2049,Club/Bar/Restaurant,10032,NEW YORK,"MANHATTAN, NY",40.84133806,-73.9358567,15
2050,Club/Bar/Restaurant,11238,,"BROOKLYN, NY",40.67722158,-73.96900953,12
2051,Club/Bar/Restaurant,10001,NEW YORK,"MANHATTAN, NY",40.7488118,-73.9959109,18
2052,Club/Bar/Restaurant,10019,NEW YORK,"MANHATTAN, NY",40.76223598,-73.98986362,51
2053,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.72893887,-73.98485715,12
2054,Club/Bar/Restaurant,11411,CAMBRIA HEIGHTS,"QUEENS, NY",40.691883,-73.73053304,17
2055,Club/Bar/Restaurant,11105,ASTORIA,"QUEENS, NY",40.77528508,-73.90951651,15
2056,Club/Bar/Restaurant,11385,RIDGEWOOD,"QUEENS, NY",40.69693909,-73.90644209,20
2057,Club/Bar/Restaurant,11216,,"BROOKLYN, NY",40.68210878,-73.94991261,42
2058,Club/Bar/Restaurant,10007,NEW YORK,"MANHATTAN, NY",40.71464768,-74.00736239,10
2059,Club/Bar/Restaurant,11235,,"BROOKLYN, NY",40.58411122,-73.93298959,31
2060,Club/Bar/Restaurant,11226,,"BROOKLYN, NY",40.65052979,-73.95582489,11
2061,Club/Bar/Restaurant,11418,RICHMOND HILL,"QUEENS, NY",40.69507899,-73.82851854,20
2062,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.71946965,-73.98637445,12
2063,Club/Bar/Restaurant,11211,,"BROOKLYN, NY",40.71901757,-73.95643966,25
2064,Club/Bar/Restaurant,11206,,"BROOKLYN, NY",40.70735854,-73.93977642,11
2065,Club/Bar/Restaurant,11367,FLUSHING,"QUEENS, NY",40.72779195,-73.81148415,11
2066,Club/Bar/Restaurant,11103,ASTORIA,"QUEENS, NY",40.76333075,-73.91546379,13
2067,Club/Bar/Restaurant,10462,BRONX,"BRONX, NY",40.83088435,-73.85078215,14
2068,Club/Bar/Restaurant,11238,,"BROOKLYN, NY",40.67218121,-73.95743278,10
2069,Club/Bar/Restaurant,11215,,"BROOKLYN, NY",40.67587697,-73.98413014,15
2070,Club/Bar/Restaurant,11216,,"BROOKLYN, NY",40.68681527,-73.95461096,17
2071,Club/Bar/Restaurant,10024,NEW YORK,"MANHATTAN, NY",40.78397809,-73.97773096,17
2072,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72358699,-73.98820273,11
2073,Club/Bar/Restaurant,10014,NEW YORK,"MANHATTAN, NY",40.73135798,-74.00235251,69
2074,Club/Bar/Restaurant,11249,,"BROOKLYN, NY",40.71744011,-73.95855824,11
2075,Club/Bar/Restaurant,11372,JACKSON HEIGHTS,"QUEENS, NY",40.7501469,-73.88043909,10
2076,Club/Bar/Restaurant,10454,BRONX,"BRONX, NY",40.80801204,-73.91894349,11
2077,Club/Bar/Restaurant,11226,,"Unspecified, NY",40.6513983,-73.95895964,12
2078,Club/Bar/Restaurant,10010,NEW YORK,"Unspecified, NY",40.74164779,-73.9919165,14
2079,Club/Bar/Restaurant,11385,RIDGEWOOD,"Unspecified, NY",40.71287692,-73.90517886,133
2080,Club/Bar/Restaurant,11411,CAMBRIA HEIGHTS,"Unspecified, NY",40.691883,-73.73053304,17
2081,Club/Bar/Restaurant,10022,NEW YORK,"Unspecified, NY",40.75926849,-73.97114798,80
2082,Club/Bar/Restaurant,11203,,"BROOKLYN, NY",40.64495578,-73.92112349,17
2083,Club/Bar/Restaurant,11103,ASTORIA,"QUEENS, NY",40.76495968,-73.91724144,16
2084,Club/Bar/Restaurant,10075,NEW YORK,"MANHATTAN, NY",40.77383563,-73.95625939,19
2085,Club/Bar/Restaurant,11237,,"BROOKLYN, NY",40.70552033,-73.92271454,12
2086,Club/Bar/Restaurant,10012,NEW YORK,"MANHATTAN, NY",40.72970291,-74.00072522,11
2087,Club/Bar/Restaurant,11223,,"BROOKLYN, NY",40.60509494,-73.97230221,14
2088,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.72749281,-73.98848346,10
2089,Club/Bar/Restaurant,11103,ASTORIA,"QUEENS, NY",40.76351646,-73.91419287,11
2090,Club/Bar/Restaurant,10463,BRONX,"BRONX, NY",40.88712803,-73.90437698,12
2091,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72442904,-73.98339702,11
2092,Club/Bar/Restaurant,11378,MASPETH,"QUEENS, NY",40.72018921,-73.90548232,20
2093,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.7235816,-73.98916238,102
2094,Club/Bar/Restaurant,10014,NEW YORK,"MANHATTAN, NY",40.73508538,-74.00023093,15
2095,Club/Bar/Restaurant,10016,NEW YORK,"MANHATTAN, NY",40.74438357,-73.98464071,44
2096,Club/Bar/Restaurant,11201,,"BROOKLYN, NY",40.69687172,-73.98409629,16
2097,Club/Bar/Restaurant,11106,ASTORIA,"QUEENS, NY",40.76226755,-73.92599139,17
2098,Club/Bar/Restaurant,10473,BRONX,"BRONX, NY",40.81091723,-73.85566401,20
2099,Club/Bar/Restaurant,11102,ASTORIA,"QUEENS, NY",40.76961376,-73.92801217,14
2100,Club/Bar/Restaurant,11209,,"BROOKLYN, NY",40.62131558,-74.03192991,15
2101,Club/Bar/Restaurant,10019,NEW YORK,"MANHATTAN, NY",40.76494485,-73.98789577,10
2102,Club/Bar/Restaurant,11217,,"BROOKLYN, NY",40.67667785,-73.98029403,11
2103,Club/Bar/Restaurant,10305,STATEN ISLAND,"STATEN ISLAND, NY",40.61361029,-74.0657686,98
2104,Club/Bar/Restaurant,11206,,"BROOKLYN, NY",40.70404807,-73.93425038,30
2105,Club/Bar/Restaurant,10027,NEW YORK,"MANHATTAN, NY",40.80844735,-73.94499508,12
2106,Club/Bar/Restaurant,10310,STATEN ISLAND,"STATEN ISLAND, NY",40.64523163,-74.10467425,11
2107,Club/Bar/Restaurant,10014,NEW YORK,"MANHATTAN, NY",40.73298283,-74.00373453,11
2108,Club/Bar/Restaurant,11238,,"BROOKLYN, NY",40.68160169,-73.95854445,16
2109,Club/Bar/Restaurant,11222,,"BROOKLYN, NY",40.73332113,-73.95814784,24
2110,Club/Bar/Restaurant,11106,ASTORIA,"QUEENS, NY",40.76122585,-73.92378698,10
2111,Club/Bar/Restaurant,11428,QUEENS VILLAGE,"QUEENS, NY",40.71785873,-73.73729297,34
2112,Club/Bar/Restaurant,10001,NEW YORK,"MANHATTAN, NY",40.74660776,-73.99570532,14
2113,Club/Bar/Restaurant,10014,NEW YORK,"MANHATTAN, NY",40.73618847,-74.008321,12
2114,Club/Bar/Restaurant,11221,,"BROOKLYN, NY",40.69250767,-73.92736339,19
2115,Club/Bar/Restaurant,10013,NEW YORK,"MANHATTAN, NY",40.71876493,-73.99469342,10
2116,Club/Bar/Restaurant,11222,,"BROOKLYN, NY",40.72606677,-73.93966571,15
2117,Club/Bar/Restaurant,10021,NEW YORK,"MANHATTAN, NY",40.76989898,-73.95445686,13
2118,Club/Bar/Restaurant,10001,NEW YORK,"MANHATTAN, NY",40.74992339,-73.99510238,16
2119,Club/Bar/Restaurant,10452,BRONX,"BRONX, NY",40.84151869,-73.9177353,70
2120,Club/Bar/Restaurant,11104,SUNNYSIDE,"QUEENS, NY",40.7410231,-73.92169179,11
2121,Club/Bar/Restaurant,11385,RIDGEWOOD,"QUEENS, NY",40.70476256,-73.91100803,43
2122,Club/Bar/Restaurant,10027,NEW YORK,"MANHATTAN, NY",40.8138571,-73.94477023,12
2123,Club/Bar/Restaurant,11206,,"BROOKLYN, NY",40.71158055,-73.9357471,12
2124,Club/Bar/Restaurant,11222,,"BROOKLYN, NY",40.72530896,-73.95752151,12
2125,Club/Bar/Restaurant,10027,NEW YORK,"MANHATTAN, NY",40.80947766,-73.95357725,48
2126,Club/Bar/Restaurant,10034,NEW YORK,"MANHATTAN, NY",40.86958974,-73.91529255,14
2127,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72815072,-73.98201785,25
2128,Club/Bar/Restaurant,11368,CORONA,"QUEENS, NY",40.74664069,-73.86220199,13
2129,Club/Bar/Restaurant,11213,,"BROOKLYN, NY",40.67062342,-73.93155805,19
2130,Club/Bar/Restaurant,10029,NEW YORK,"MANHATTAN, NY",40.79593876,-73.94318875,161
2131,Club/Bar/Restaurant,10128,NEW YORK,"MANHATTAN, NY",40.78423707,-73.94706974,12
2132,Club/Bar/Restaurant,10306,STATEN ISLAND,"STATEN ISLAND, NY",40.57134572,-74.09365556,57
2133,Club/Bar/Restaurant,11211,,"BROOKLYN, NY",40.71996962,-73.95544697,111
2134,Club/Bar/Restaurant,11209,,"BROOKLYN, NY",40.62856535,-74.02897565,18
2135,Club/Bar/Restaurant,11102,ASTORIA,"QUEENS, NY",40.76854724,-73.92141755,43
2136,Club/Bar/Restaurant,11211,,"BROOKLYN, NY",40.71926915,-73.96152968,11
2137,Club/Bar/Restaurant,10011,NEW YORK,"MANHATTAN, NY",40.74235897,-73.99911225,21
2138,Club/Bar/Restaurant,10451,BRONX,"BRONX, NY",40.81889454,-73.91849307,19
2139,Club/Bar/Restaurant,10454,BRONX,"BRONX, NY",40.80496388,-73.91310275,16
2140,Club/Bar/Restaurant,11201,,"BROOKLYN, NY",40.68454578,-73.99192703,20
2141,Club/Bar/Restaurant,11106,ASTORIA,"QUEENS, NY",40.75541196,-73.92722622,115
2142,Club/Bar/Restaurant,11214,,"BROOKLYN, NY",40.60791158,-73.99483188,18
2143,Club/Bar/Restaurant,10019,NEW YORK,"MANHATTAN, NY",40.7644426,-73.9882352,39
2144,Club/Bar/Restaurant,11101,LONG ISLAND CITY,"QUEENS, NY",40.75640502,-73.92219348,44
2145,Club/Bar/Restaurant,10036,NEW YORK,"MANHATTAN, NY",40.76057774,-73.985904,44
2146,Club/Bar/Restaurant,10027,NEW YORK,"MANHATTAN, NY",40.80677215,-73.94308559,205
2147,Club/Bar/Restaurant,11204,,"BROOKLYN, NY",40.61044096,-73.98183346,15
2148,Club/Bar/Restaurant,10001,NEW YORK,"MANHATTAN, NY",40.74754365,-73.99406315,39
2149,Club/Bar/Restaurant,10028,NEW YORK,"MANHATTAN, NY",40.77671989,-73.95507683,22
2150,Club/Bar/Restaurant,10027,NEW YORK,"MANHATTAN, NY",40.81442578,-73.95922399,44
2151,Club/Bar/Restaurant,10014,NEW YORK,"MANHATTAN, NY",40.73445131,-74.00233819,88
2152,Club/Bar/Restaurant,11377,WOODSIDE,"QUEENS, NY",40.74032621,-73.92210039,23
2153,Club/Bar/Restaurant,11209,,"BROOKLYN, NY",40.62844731,-74.02903324,33
2154,Club/Bar/Restaurant,10011,NEW YORK,"MANHATTAN, NY",40.74349517,-74.0054493,67
2155,Club/Bar/Restaurant,10034,NEW YORK,"MANHATTAN, NY",40.86727173,-73.92092849,10
2156,Club/Bar/Restaurant,11211,,"BROOKLYN, NY",40.71706836,-73.96308212,22
2157,Club/Bar/Restaurant,11101,LONG ISLAND CITY,"QUEENS, NY",40.75258112,-73.93973914,18
2158,Club/Bar/Restaurant,11220,,"BROOKLYN, NY",40.6393631,-74.01627554,25
